mofu_sku,product_name,product_id,mofu_import_key,mofu_import_source,mofu_import_schema,supplier_sku,brand,category,active_hkd_price_count,inactive_hkd_price_count,product_metadata_key_count,active_hkd_price_metadata_key_counts,inactive_hkd_price_metadata_key_counts,exclusion_reasons,supported_cost_product_field,supported_cost_product_value,supported_cost_active_price_locations,supported_cost_inactive_price_locations,supported_margin_active_price_locations,supported_margin_inactive_price_locations,supported_fx_active_price_locations,supported_fx_inactive_price_locations,supported_rounding_active_price_locations,supported_rounding_inactive_price_locations,supported_margin_product_field,supported_margin_product_value,supported_fx_product_field,supported_fx_product_value,supported_rounding_product_field,supported_rounding_product_value,pricing_related_product_metadata,pricing_related_active_price_metadata,pricing_related_inactive_price_metadata
MH-DOG-IRIS-001,牛肉口味罐頭（Beef）,prod_V8Zo9dzijaQ39p,onecared-can::beef,MofuHaven_7_Flavors_Tiered_Pricing.csv,,,ONE CARE,dogs,3,3,28,"[13,13,13]","[9,9,9]",cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""228.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""188.90"",""mofu_tail_rounding_old_hkd"":""188.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfNRyM6dRKLtZGPHdtDL0""},""price_id"":""price_1U8VhIRyM6dRKLtZM1d1iDY5""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""118.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""98.90"",""mofu_tail_rounding_old_hkd"":""98.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfMRyM6dRKLtZS6WKYFgs""},""price_id"":""price_1U8VhHRyM6dRKLtZz2uFya7W""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""45.90"",""mofu_tail_rounding_old_hkd"":""45.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfMRyM6dRKLtZAW7XR91z""},""price_id"":""price_1U8VhFRyM6dRKLtZwbD6Db3k""}]","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""228.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfNRyM6dRKLtZGPHdtDL0""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""118.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfMRyM6dRKLtZS6WKYFgs""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfMRyM6dRKLtZAW7XR91z""}]"
MH-DOG-IRIS-002,雞肝口味罐頭（Chicken Liver）,prod_V8ZodBXbffvz6o,onecared-can::chicken-liver,MofuHaven_7_Flavors_Tiered_Pricing.csv,,,ONE CARE,dogs,3,3,28,"[13,13,13]","[9,9,9]",cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""228.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""188.90"",""mofu_tail_rounding_old_hkd"":""188.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfLRyM6dRKLtZ5WlIVIjU""},""price_id"":""price_1U8VhgRyM6dRKLtZXSGwxJUo""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""118.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""98.90"",""mofu_tail_rounding_old_hkd"":""98.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfKRyM6dRKLtZXfHsky4S""},""price_id"":""price_1U8VheRyM6dRKLtZFEetoprF""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""45.90"",""mofu_tail_rounding_old_hkd"":""45.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfKRyM6dRKLtZJhyYclam""},""price_id"":""price_1U8VhdRyM6dRKLtZcp5X8ifb""}]","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""228.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfLRyM6dRKLtZ5WlIVIjU""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""118.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfKRyM6dRKLtZXfHsky4S""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfKRyM6dRKLtZJhyYclam""}]"
MH-DOG-IRIS-003,雞肉口味罐頭（Chicken）,prod_V8ZpDXl9RWMDbc,onecared-can::chicken,MofuHaven_7_Flavors_Tiered_Pricing.csv,,,ONE CARE,dogs,3,3,28,"[13,13,13]","[9,9,9]",cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""228.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""188.90"",""mofu_tail_rounding_old_hkd"":""188.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfPRyM6dRKLtZZvEkxzht""},""price_id"":""price_1U8VhbRyM6dRKLtZwAu2ieZo""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""118.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""98.90"",""mofu_tail_rounding_old_hkd"":""98.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfPRyM6dRKLtZaTG7GkVd""},""price_id"":""price_1U8VhaRyM6dRKLtZDuPhfSTS""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""45.90"",""mofu_tail_rounding_old_hkd"":""45.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfPRyM6dRKLtZzUHyUrAN""},""price_id"":""price_1U8VhYRyM6dRKLtZGsnu90Cl""}]","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""228.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfPRyM6dRKLtZZvEkxzht""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""118.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfPRyM6dRKLtZaTG7GkVd""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfPRyM6dRKLtZzUHyUrAN""}]"
MH-DOG-IRIS-004,新款 2個口味拼罐頭（New 2-Flavor Mix）,prod_V8ZoNtJinLFNNG,onecared-can::new-2-flavor-mix,MofuHaven_7_Flavors_Tiered_Pricing.csv,,,ONE CARE,dogs,3,3,28,"[13,13,13]","[9,9,9]",cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""238.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""198.90"",""mofu_tail_rounding_old_hkd"":""198.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfJRyM6dRKLtZ5lVZpzn4""},""price_id"":""price_1U8Vh4RyM6dRKLtZAatzUjjE""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""128.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""108.90"",""mofu_tail_rounding_old_hkd"":""108.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfIRyM6dRKLtZXGlG44su""},""price_id"":""price_1U8Vh2RyM6dRKLtZ0lZlFrKf""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""45.90"",""mofu_tail_rounding_old_hkd"":""45.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfIRyM6dRKLtZTjit5nxL""},""price_id"":""price_1U8Vh1RyM6dRKLtZ2pb9imkA""}]","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""238.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfJRyM6dRKLtZ5lVZpzn4""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""128.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfIRyM6dRKLtZXGlG44su""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfIRyM6dRKLtZTjit5nxL""}]"
MH-DOG-IRIS-005,新款牛肉米飯罐頭（New Beef & Rice）,prod_V8ZoJ2fwrBOiHL,onecared-can::new-beef-and-rice,MofuHaven_7_Flavors_Tiered_Pricing.csv,,,ONE CARE,dogs,3,3,28,"[13,13,13]","[9,9,9]",cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""228.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""188.90"",""mofu_tail_rounding_old_hkd"":""188.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfHRyM6dRKLtZxOXBpbhI""},""price_id"":""price_1U8Vh8RyM6dRKLtZHSPJQw7B""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""118.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""98.90"",""mofu_tail_rounding_old_hkd"":""98.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfGRyM6dRKLtZp9VesQPP""},""price_id"":""price_1U8Vh7RyM6dRKLtZJXZ94rLD""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""45.90"",""mofu_tail_rounding_old_hkd"":""45.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfGRyM6dRKLtZeKaymGlJ""},""price_id"":""price_1U8Vh5RyM6dRKLtZbYoXHN33""}]","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""228.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfHRyM6dRKLtZxOXBpbhI""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""118.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfGRyM6dRKLtZp9VesQPP""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfGRyM6dRKLtZeKaymGlJ""}]"
MH-DOG-IRIS-006,新款牛肉蔬菜罐頭（New Beef & Vegetables）,prod_V8ZorEO6daplRl,onecared-can::new-beef-and-vegetables,MofuHaven_7_Flavors_Tiered_Pricing.csv,,,ONE CARE,dogs,3,3,28,"[13,13,13]","[9,9,9]",cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""228.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""188.90"",""mofu_tail_rounding_old_hkd"":""188.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfERyM6dRKLtZ0ghZ9Aft""},""price_id"":""price_1U8VhCRyM6dRKLtZbmo2rOZf""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""118.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""98.90"",""mofu_tail_rounding_old_hkd"":""98.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfERyM6dRKLtZbqgksjRu""},""price_id"":""price_1U8VhBRyM6dRKLtZULSmUBud""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""45.90"",""mofu_tail_rounding_old_hkd"":""45.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfERyM6dRKLtZrlgyEscS""},""price_id"":""price_1U8VhARyM6dRKLtZCksW5NjG""}]","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""228.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfERyM6dRKLtZ0ghZ9Aft""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""118.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfERyM6dRKLtZbqgksjRu""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfERyM6dRKLtZrlgyEscS""}]"
MH-DOG-IRIS-007,白身魚口味罐頭（White Fish）,prod_V8ZpWi2bc00Aty,onecared-can::white-fish,MofuHaven_7_Flavors_Tiered_Pricing.csv,,,ONE CARE,dogs,3,3,28,"[13,13,13]","[9,9,9]",cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""228.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""188.90"",""mofu_tail_rounding_old_hkd"":""188.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfRRyM6dRKLtZJM9EfyC4""},""price_id"":""price_1U8VhNRyM6dRKLtZyBD2uK6n""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""118.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""98.90"",""mofu_tail_rounding_old_hkd"":""98.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfRRyM6dRKLtZd5R4oRTH""},""price_id"":""price_1U8VhLRyM6dRKLtZCwjfhbdt""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1"",""mofu_tail_rounding_new_hkd"":""45.90"",""mofu_tail_rounding_old_hkd"":""45.00"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8IfRRyM6dRKLtZJPS5NuSP""},""price_id"":""price_1U8VhKRyM6dRKLtZ1BP6Yc7u""}]","[{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""228.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfRRyM6dRKLtZJM9EfyC4""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""118.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfRRyM6dRKLtZd5R4oRTH""},{""metadata"":{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""55.00"",""compare_at_price_schema"":""v1""},""price_id"":""price_1U8IfRRyM6dRKLtZJPS5NuSP""}]"
MH-DOG-MCK-001,雞里脊 150g (犬用) (現貨 / 2027.11.11),prod_V8W0gp0Oink4Cg,雞里脊 150g (犬用) (現貨 / 2027.11.11),pet_products_clean_retail_only.csv,,,Mamacook,dogs,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""257.90"",""mofu_tail_rounding_old_hkd"":""257.40"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8EyLRyM6dRKLtZ0L8DwRpS""},""price_id"":""price_1U8VhpRyM6dRKLtZBDNjC1P3""}]",[]
MH-DOG-PTL-001,"PETLINE 盛宴時光 雞胸肉蔬菜牛肉風味果凍包 25g×4｜PETLINE Gochisou Time Chicken Breast, Vegetable & Beef-Style Jelly Pouches 25g×4",prod_V8lAPSEzKs8rpv,batch24-2026::b24-01,batch24_product_mapping.json,batch24-products-v1,B24-01,PETLINE,dogs,1,0,50,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TdxRyM6dRKLtZS4vQb2w7""}]",[]
MH-DOG-PTL-002,PETLINE 盛宴時光 雞胸肉芝士果凍包 25g×4｜PETLINE Gochisou Time Chicken Breast & Cheese Jelly Pouches 25g×4,prod_V8lAt5mJJ5YOb7,batch24-2026::b24-02,batch24_product_mapping.json,batch24-products-v1,B24-02,PETLINE,dogs,1,0,50,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TdyRyM6dRKLtZYeTThu5A""}]",[]
MH-DOG-PTL-003,PETLINE 盛宴時光 雞胸肉牛奶燉芝士包 25g×4｜PETLINE Gochisou Time Chicken Breast Milk-Stew with Cheese Pouches 25g×4,prod_V8lAXdhHafIDnG,batch24-2026::b24-03,batch24_product_mapping.json,batch24-products-v1,B24-03,PETLINE,dogs,1,0,50,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TdzRyM6dRKLtZcZlk1ao4""}]",[]
MH-DOG-PTL-004,PETLINE 盛宴時光 雞肉泥牛奶果凍芝士包 25g×4｜PETLINE Gochisou Time Chicken Paste Milk Jelly with Cheese Pouches 25g×4,prod_V8lAMmluHgtE1f,batch24-2026::b24-04,batch24_product_mapping.json,batch24-products-v1,B24-04,PETLINE,dogs,1,0,50,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Te1RyM6dRKLtZhKa7smDU""}]",[]
